Model	Date	Time	WxFile	Long	Lat	JdStart	JdEnd	Month	Day	Year	dd	bales	TempIncr	PbwEggt	PbwLrDys	PbwAdDys	PbwL/Bol	FromDiap	ToDiap	PbwCldLx	Tddb10
CotsimGIS	26Jul13	10:50:38-AM	C:\models\wx\CFSR_India_wx\CFSR_India_TN_grid_2857.txt	77.1870	8.2740	362	365	12	31	Avg	3360.3770	2.3130	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	
CotsimGIS	26Jul13	10:50:51-AM	C:\models\wx\CFSR_India_wx\CFSR_India_TN_grid_2858.txt	77.5000	8.2740	362	365	12	31	Avg	3277.8197	1.8262	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	
CotsimGIS	26Jul13	10:51:02-AM	C:\models\wx\CFSR_India_wx\CFSR_India_TN_grid_2859.txt	77.8120	8.2740	362	365	12	31	Avg	3036.3279	1.6784	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	
CotsimGIS	26Jul13	10:51:13-AM	C:\models\wx\CFSR_India_wx\CFSR_India_TR_grid_1231.txt	92.1870	24.5090	284	365	12	31	Avg	3186.3607	2.1408	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	8.2743	
CotsimGIS	26Jul13	10:51:25-AM	C:\models\wx\CFSR_India_wx\CFSR_India_TR_grid_1301.txt	92.1870	24.1960	353	365	12	31	Avg	2895.6721	1.9800	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	16.9687	
CotsimGIS	26Jul13	10:51:36-AM	C:\models\wx\CFSR_India_wx\CFSR_India_TR_grid_1373.txt	91.2500	23.8840	353	365	12	31	Avg	3139.9344	2.3659	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	2.6907	
CotsimGIS	26Jul13	10:51:48-AM	C:\models\wx\CFSR_India_wx\CFSR_India_TR_grid_1374.txt	91.5620	23.8840	353	365	12	31	Avg	3009.8852	2.2072	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	7.4548	
CotsimGIS	26Jul13	10:52:00-AM	C:\models\wx\CFSR_India_wx\CFSR_India_TR_grid_1375.txt	91.8750	23.8840	353	365	12	31	Avg	2868.5574	2.0825	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	19.4668	
CotsimGIS	26Jul13	10:52:11-AM	C:\models\wx\CFSR_India_wx\CFSR_India_TR_grid_1376.txt	92.1870	23.8840	352	365	12	31	Avg	2814.5574	2.0969	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	22.8138	
CotsimGIS	26Jul13	10:52:23-AM	C:\models\wx\CFSR_India_wx\CFSR_India_TR_grid_1446.txt	91.2500	23.5720	352	365	12	31	Avg	3221.4590	2.0528	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	2.1773	
CotsimGIS	26Jul13	10:52:35-AM	C:\models\wx\CFSR_India_wx\CFSR_India_TR_grid_1447.txt	91.5620	23.5720	352	365	12	31	Avg	3111.5902	2.1792	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	6.3841	
CotsimGIS	26Jul13	10:52:47-AM	C:\models\wx\CFSR_India_wx\CFSR_India_TR_grid_1448.txt	91.8750	23.5720	352	365	12	31	Avg	2986.4918	2.1752	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	14.8201	
CotsimGIS	26Jul13	10:52:59-AM	C:\models\wx\CFSR_India_wx\CFSR_India_TR_grid_1516.txt	91.5620	23.2600	351	365	12	31	Avg	3110.2623	2.2721	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	4.5003	
CotsimGIS	26Jul13	10:53:10-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0236.txt	77.5000	30.1280	316	365	12	31	Avg	2491.4426	1.0793	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9836	73.5779	
CotsimGIS	26Jul13	10:53:20-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0237.txt	77.8120	30.1280	316	365	12	31	Avg	2389.7541	1.1305	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9932	63.8091	
CotsimGIS	26Jul13	10:53:30-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0259.txt	77.1870	29.8160	316	365	12	31	Avg	2477.6721	1.1262	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9493	90.9112	
CotsimGIS	26Jul13	10:53:40-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0260.txt	77.5000	29.8160	316	365	12	31	Avg	2487.2787	1.2423	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9485	91.6819	
CotsimGIS	26Jul13	10:53:50-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0282.txt	77.1870	29.5040	316	365	12	31	Avg	2466.2295	1.2831	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9692	80.5425	
CotsimGIS	26Jul13	10:53:59-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0283.txt	77.5000	29.5040	316	365	12	31	Avg	2423.9836	1.2587	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9690	80.9832	
CotsimGIS	26Jul13	10:54:09-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0284.txt	77.8120	29.5040	316	365	12	31	Avg	2470.2131	1.3362	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9812	73.4457	
CotsimGIS	26Jul13	10:54:19-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0285.txt	78.1250	29.5040	281	365	12	31	Avg	2469.9344	1.4133	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9939	61.0852	
CotsimGIS	26Jul13	10:54:29-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0286.txt	78.4370	29.5040	281	365	12	31	Avg	2397.3443	1.4918	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9986	49.6120	
CotsimGIS	26Jul13	10:54:39-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0305.txt	77.1870	29.1920	315	365	12	31	Avg	2513.7213	1.1836	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9938	59.4228	
CotsimGIS	26Jul13	10:54:48-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0306.txt	77.5000	29.1920	315	365	12	31	Avg	2488.5410	1.3534	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9924	61.6783	
CotsimGIS	26Jul13	10:54:58-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0307.txt	77.8120	29.1920	315	365	12	31	Avg	2469.5574	1.2518	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9945	58.8697	
CotsimGIS	26Jul13	10:55:08-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0308.txt	78.1250	29.1920	281	365	12	31	Avg	2482.0492	1.2154	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9977	51.6433	
CotsimGIS	26Jul13	10:55:18-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0309.txt	78.4370	29.1920	281	365	12	31	Avg	2200.9672	1.0625	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9971	51.1451	
CotsimGIS	26Jul13	10:55:26-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0310.txt	78.7500	29.1920	281	365	12	31	Avg	2381.9508	1.2656	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9990	43.3304	
CotsimGIS	26Jul13	10:55:35-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0335.txt	77.5000	28.8800	280	365	12	31	Avg	2591.7049	1.2751	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9988	45.8007	
CotsimGIS	26Jul13	10:55:45-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0336.txt	77.8120	28.8800	280	365	12	31	Avg	2517.8689	1.3056	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9976	51.0672	
CotsimGIS	26Jul13	10:55:55-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0337.txt	78.1250	28.8800	281	365	12	31	Avg	2497.2131	1.4090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9967	54.6265	
CotsimGIS	26Jul13	10:56:05-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0338.txt	78.4370	28.8800	281	365	12	31	Avg	2487.1148	1.3257	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9949	58.1488	
CotsimGIS	26Jul13	10:56:15-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0339.txt	78.7500	28.8800	281	365	12	31	Avg	2493.0164	1.2751	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9896	63.0485	
CotsimGIS	26Jul13	10:56:24-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0340.txt	79.0620	28.8800	281	365	12	31	Avg	2365.8361	1.2133	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9967	52.6077	
CotsimGIS	26Jul13	10:56:32-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0341.txt	79.3750	28.8800	281	365	12	31	Avg	2460.0656	1.3192	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9994	34.4639	
CotsimGIS	26Jul13	10:56:42-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0368.txt	77.5000	28.5670	278	365	12	31	Avg	2670.2459	1.2172	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	38.6858	
CotsimGIS	26Jul13	10:56:52-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0369.txt	77.8120	28.5670	280	365	12	31	Avg	2639.6557	1.4280	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9998	41.8705	
CotsimGIS	26Jul13	10:57:02-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0370.txt	78.1250	28.5670	281	365	12	31	Avg	2565.7049	1.4652	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9990	47.2080	
CotsimGIS	26Jul13	10:57:12-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0371.txt	78.4370	28.5670	281	365	12	31	Avg	2509.4918	1.4870	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9970	54.3301	
CotsimGIS	26Jul13	10:57:22-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0372.txt	78.7500	28.5670	281	365	12	31	Avg	2475.5738	1.5264	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9932	61.7308	
CotsimGIS	26Jul13	10:57:32-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0373.txt	79.0620	28.5670	281	365	12	31	Avg	2464.7541	1.3980	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9916	61.8803	
CotsimGIS	26Jul13	10:57:41-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0374.txt	79.3750	28.5670	281	365	12	31	Avg	2515.5738	1.3510	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9968	53.5810	
CotsimGIS	26Jul13	10:57:51-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0375.txt	79.6870	28.5670	281	365	12	31	Avg	2523.6557	1.2625	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9987	45.3137	
CotsimGIS	26Jul13	10:58:01-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0376.txt	80.0000	28.5670	281	365	12	31	Avg	2630.5738	1.3305	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9984	41.3571	
CotsimGIS	26Jul13	10:58:11-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0377.txt	80.3120	28.5670	281	365	12	31	Avg	2663.9016	1.5449	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9939	45.3820	
CotsimGIS	26Jul13	10:58:22-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0378.txt	80.6250	28.5670	281	365	12	31	Avg	2675.1639	1.6034	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9754	55.3989	
CotsimGIS	26Jul13	10:58:32-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0407.txt	77.8120	28.2550	280	365	12	31	Avg	2639.6066	1.4779	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9996	42.0846	
CotsimGIS	26Jul13	10:58:41-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0408.txt	78.1250	28.2550	280	365	12	31	Avg	2670.3934	1.4298	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	35.3670	
CotsimGIS	26Jul13	10:58:51-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0409.txt	78.4370	28.2550	281	365	12	31	Avg	2600.3443	1.3902	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	37.0808	
CotsimGIS	26Jul13	10:59:01-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0410.txt	78.7500	28.2550	281	365	12	31	Avg	2577.3443	1.4974	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9998	42.8370	
CotsimGIS	26Jul13	10:59:11-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0411.txt	79.0620	28.2550	281	365	12	31	Avg	2546.5410	1.5243	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9977	51.4890	
CotsimGIS	26Jul13	10:59:22-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0412.txt	79.3750	28.2550	281	365	12	31	Avg	2497.2131	1.4990	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9943	56.8959	
CotsimGIS	26Jul13	10:59:32-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0413.txt	79.6870	28.2550	281	365	12	31	Avg	2509.2951	1.4579	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9917	60.6776	
CotsimGIS	26Jul13	10:59:42-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0414.txt	80.0000	28.2550	281	365	12	31	Avg	2605.0984	1.4146	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9920	61.4727	
CotsimGIS	26Jul13	10:59:52-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0415.txt	80.3120	28.2550	281	365	12	31	Avg	2662.1311	1.4721	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9922	62.3856	
CotsimGIS	26Jul13	11:00:02-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0416.txt	80.6250	28.2550	281	365	12	31	Avg	2716.6393	1.4472	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9907	64.5560	
CotsimGIS	26Jul13	11:00:12-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0417.txt	80.9370	28.2550	281	365	12	31	Avg	2722.2951	1.2085	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9894	66.0980	
CotsimGIS	26Jul13	11:00:23-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0452.txt	77.8120	27.9430	280	365	12	31	Avg	2692.7049	1.2674	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	37.8691	
CotsimGIS	26Jul13	11:00:33-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0453.txt	78.1250	27.9430	280	365	12	31	Avg	2663.4918	1.2649	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	33.7703	
CotsimGIS	26Jul13	11:00:43-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0454.txt	78.4370	27.9430	280	365	12	31	Avg	2652.3934	1.2621	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	30.4608	
CotsimGIS	26Jul13	11:00:53-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0455.txt	78.7500	27.9430	281	365	12	31	Avg	2602.0984	1.3574	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	28.3241	
CotsimGIS	26Jul13	11:01:03-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0456.txt	79.0620	27.9430	281	365	12	31	Avg	2600.5738	1.4634	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	31.3425	
CotsimGIS	26Jul13	11:01:13-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0457.txt	79.3750	27.9430	281	365	12	31	Avg	2543.8033	1.5333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	39.0700	
CotsimGIS	26Jul13	11:01:23-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0458.txt	79.6870	27.9430	281	365	12	31	Avg	2521.9016	1.5985	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9993	46.5884	
CotsimGIS	26Jul13	11:01:33-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0459.txt	80.0000	27.9430	281	365	12	31	Avg	2531.4098	1.6151	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9980	51.5434	
CotsimGIS	26Jul13	11:01:43-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0460.txt	80.3120	27.9430	281	365	12	31	Avg	2607.6721	1.7225	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9970	54.2535	
CotsimGIS	26Jul13	11:01:53-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0461.txt	80.6250	27.9430	281	365	12	31	Avg	2620.9180	1.6397	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9965	55.6841	
CotsimGIS	26Jul13	11:02:04-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0462.txt	80.9370	27.9430	281	365	12	31	Avg	2682.8033	1.5325	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9956	57.9252	
CotsimGIS	26Jul13	11:02:14-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0463.txt	81.2500	27.9430	281	365	12	31	Avg	2700.6393	1.3413	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9934	61.2752	
CotsimGIS	26Jul13	11:02:24-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0464.txt	81.5620	27.9430	281	365	12	31	Avg	2670.5246	1.3821	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9947	59.1139	
CotsimGIS	26Jul13	11:02:34-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0506.txt	77.5000	27.6310	239	365	12	31	Avg	2661.3279	1.0977	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	38.8400	
CotsimGIS	26Jul13	11:02:44-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0507.txt	77.8120	27.6310	272	365	12	31	Avg	2651.8361	1.1336	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	38.7528	
CotsimGIS	26Jul13	11:02:54-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0508.txt	78.1250	27.6310	280	365	12	31	Avg	2641.4098	1.2193	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	36.4445	
CotsimGIS	26Jul13	11:03:04-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0509.txt	78.4370	27.6310	280	365	12	31	Avg	2599.3279	1.2238	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	31.2413	
CotsimGIS	26Jul13	11:03:14-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0510.txt	78.7500	27.6310	281	365	12	31	Avg	2621.9180	1.3192	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	26.7382	
CotsimGIS	26Jul13	11:03:24-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0511.txt	79.0620	27.6310	281	365	12	31	Avg	2645.4426	1.3877	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	24.7230	
CotsimGIS	26Jul13	11:03:34-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0512.txt	79.3750	27.6310	281	365	12	31	Avg	2631.9836	1.4169	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	26.2340	
CotsimGIS	26Jul13	11:03:44-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0513.txt	79.6870	27.6310	281	365	12	31	Avg	2661.5246	1.4544	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	28.8332	
CotsimGIS	26Jul13	11:03:54-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0514.txt	80.0000	27.6310	281	365	12	31	Avg	2662.8525	1.5754	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	30.4802	
CotsimGIS	26Jul13	11:04:04-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0515.txt	80.3120	27.6310	314	365	12	31	Avg	2675.2951	1.6151	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	32.0102	
CotsimGIS	26Jul13	11:04:15-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0516.txt	80.6250	27.6310	314	365	12	31	Avg	2669.6885	1.5913	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	34.4235	
CotsimGIS	26Jul13	11:04:25-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0517.txt	80.9370	27.6310	314	365	12	31	Avg	2688.2131	1.5821	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	36.5548	
CotsimGIS	26Jul13	11:04:35-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0518.txt	81.2500	27.6310	281	365	12	31	Avg	2728.8689	1.5593	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	37.6648	
CotsimGIS	26Jul13	11:04:45-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0519.txt	81.5620	27.6310	281	365	12	31	Avg	2761.0328	1.5357	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	39.0253	
CotsimGIS	26Jul13	11:04:56-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0520.txt	81.8750	27.6310	281	365	12	31	Avg	2751.1967	1.4251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9999	38.4326	
CotsimGIS	26Jul13	11:05:06-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0521.txt	82.1870	27.6310	281	365	12	31	Avg	2734.4918	1.3870	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	33.1500	
CotsimGIS	26Jul13	11:05:16-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0522.txt	82.5000	27.6310	281	365	12	31	Avg	2751.7213	1.5144	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	33.6355	
CotsimGIS	26Jul13	11:05:27-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0568.txt	77.8120	27.3190	274	365	12	31	Avg	2707.4590	1.1867	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	37.6318	
CotsimGIS	26Jul13	11:05:37-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0569.txt	78.1250	27.3190	280	365	12	31	Avg	2647.9672	1.3064	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	34.7010	
CotsimGIS	26Jul13	11:05:47-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0570.txt	78.4370	27.3190	280	365	12	31	Avg	2645.4754	1.2503	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	30.7821	
CotsimGIS	26Jul13	11:05:57-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0571.txt	78.7500	27.3190	314	365	12	31	Avg	2615.6557	1.4028	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	27.7203	
CotsimGIS	26Jul13	11:06:06-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0572.txt	79.0620	27.3190	314	365	12	31	Avg	2667.4590	1.3930	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	25.9497	
CotsimGIS	26Jul13	11:06:17-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0573.txt	79.3750	27.3190	314	365	12	31	Avg	2689.2131	1.3566	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	25.5283	
CotsimGIS	26Jul13	11:06:27-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0574.txt	79.6870	27.3190	314	365	12	31	Avg	2736.0820	1.5280	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	24.8509	
CotsimGIS	26Jul13	11:06:37-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0575.txt	80.0000	27.3190	314	365	12	31	Avg	2748.3443	1.5795	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	24.0934	
CotsimGIS	26Jul13	11:06:47-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0576.txt	80.3120	27.3190	314	365	12	31	Avg	2701.2623	1.5541	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	23.7313	
CotsimGIS	26Jul13	11:06:57-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0577.txt	80.6250	27.3190	314	365	12	31	Avg	2684.8361	1.5880	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	25.2030	
CotsimGIS	26Jul13	11:07:07-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0578.txt	80.9370	27.3190	314	365	12	31	Avg	2711.9344	1.5467	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	26.0833	
CotsimGIS	26Jul13	11:07:18-AM	C:\models\wx\CFSR_India_wx\CFSR_India_UP_grid_0579.txt	81.2500	27.3190	314	365	12	31	Avg	2726.6230	1.4859	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	26.6667	
